index:ID,media_id,name,num_of_play,num_of_subscribe,num_of_danmu,starting_time,score,num_of_scoring_peopel,status,:LABEL
11039,793,枪械少女,94.7万,3.7万,7.6万,2012年4月7日,0,0,已完结,Anime
11040,3477,魔法少女☆伊莉雅 2WEI! OVA,110.3万,9.7万,2.6万,2015年7月25日,9.1,378人评,已完结,Anime
11041,2882,英雄传说 空之轨迹,5.8万,5.8万,605,2011年11月25日,9.2,158人评,已完结,Anime
11042,2021,寻找满月,59.6万,5.2万,2.1万,2002年4月6日,9.6,151人评,已完结,Anime
11043,5557,解谜之音,78.7万,5.7万,8566,2016年10月5日,0,0,已完结,Anime
11044,1779,银盘万花筒,17.1万,2.6万,3920,2005年10月8日,0,0,已完结,Anime
11045,487,PHI·BRAIN 神之谜题 第一季,102.2万,4.9万,5.2万,2011年10月2日,0,0,已完结,Anime
11046,1423,永不消失的彩虹,38.2万,5.4万,1.1万,2006年10月23日,0,0,已完结,Anime
11047,1673,竖笛与双肩书包,17.6万,3.9万,4561,2012年1月5日,9.4,136人评,已完结,Anime
11048,5973,高校星歌剧 第二季,179.2万,10.3万,8.4万,2017年4月4日,9.3,258人评,已完结,Anime
11049,3448,命运石之门 聪明睿智的认知计算,148.7万,9.2万,1.8万,2014年10月15日,9.6,677人评,已完结,Anime
11050,5868,漫研部～Surgical Friends～,39万,2.5万,1398,2017年1月3日,0,0,已完结,Anime
11051,5561,网球并不可笑嘛 第八季,82.2万,4.4万,2094,2016年10月5日,0,0,已完结,Anime
11052,2998,英国恋物语艾玛,48万,4.1万,2.8万,2005年4月2日,0,0,已完结,Anime
11053,5051,星之梦～星之人～,72.3万,9.5万,5.4万,2016年9月3日,9.7,1134人评,已完结,Anime
11054,2648,虫师 续章 铃之雫,61.7万,5.3万,1.7万,2015年5月16日,9.7,231人评,已完结,Anime
11055,4315,魔法少女☆伊莉雅 2wei! SP,288.6万,4.5万,2.7万,2014年9月26日,9,153人评,已完结,Anime
11056,2079,翼神传说,26.7万,2.4万,1.4万,2002年1月21日,9.5,104人评,已完结,Anime
11057,731,向阳素描,1.8万,3.6万,773,2007年1月11日,9.6,144人评,已完结,Anime
11058,103012,偶像大师灰姑娘剧场 第三季（TV版）,64万,4万,2855,2018年7月3日,9.6,205人评,连载中,Anime
11059,2774,牙狼 -红莲之月-,211.9万,6.9万,5万,2015年10月9日,8,100人评,已完结,Anime
11060,1835,魔兵传奇,105.9万,4.3万,8.3万,2005年4月3日,9.7,362人评,已完结,Anime
11061,1020,逆转监督,70.1万,3.8万,2.4万,2010年4月4日,9.6,195人评,已完结,Anime
11062,2470,鲁邦三世 第二期,91.5万,3.3万,3.9万,1977年10月3日,9.6,177人评,已完结,Anime
11063,915,A CHANNEL,33万,8.2万,1.6万,2011年4月7日,9.5,271人评,已完结,Anime
11064,5939,热诚传说～导师的黎明～,37.3万,3万,2406,2014年12月30日,0,0,已完结,Anime
11065,894,白兔糖 特典,13.8万,3.1万,2081,2011年7月8日,9.7,195人评,已完结,Anime
11066,1597,浦和小调,11.2万,4.8万,1294,2015年4月9日,0,0,已完结,Anime
11067,6430,Dies irae 神怒之日（僅限港澳台地區）,25.8万,10.6万,3759,2017年10月7日,7.1,323人评,已完结,Anime
11068,1106,脆莓公园 第一季,267.3万,10.1万,2.3万,2012年9月25日,9.5,316人评,已完结,Anime
11069,2593,洲崎西 THE ANIMATION,164.5万,4.3万,2.5万,2015年7月8日,9.2,140人评,已完结,Anime
11070,2004,夏娃的时间 剧场版,25.3万,4.6万,4524,2010年3月6日,9.4,193人评,已完结,Anime
11071,865,食梦者玛利,1.6万,8.7万,312,2011年1月6日,7.5,155人评,已完结,Anime
11072,3224,提亚拉之泪,5万,7.8万,712,2009年4月2日,0,0,已完结,Anime
11073,787,夏色奇迹,74.6万,7.2万,6.3万,2012年4月5日,9.5,184人评,已完结,Anime
11074,2733,不思议美眉,88.3万,3.2万,8479,2015年10月7日,0,0,已完结,Anime
11075,1321,神圣十月,17万,3.1万,1671,2007年1月4日,0,0,已完结,Anime
11076,4811,鸟之歌,14.2万,3.6万,1683,2007年1月30日,0,0,已完结,Anime
11077,5073,我太太是高中生,59.1万,3.4万,1.8万,2005年7月2日,0,0,已完结,Anime
11078,2599,VENUS PROJECT -CLIMAX-,74.4万,2.7万,1.1万,2015年7月12日,0,0,已完结,Anime
11079,3491,HELLO!! 黄金拼图,90万,8.5万,8.4万,2015年4月5日,9.7,487人评,已完结,Anime
11080,2324,橘子酱男孩,38.5万,3.4万,2.9万,1994年3月13日,0,0,已完结,Anime
11081,3390,×××HOLiC·春梦记,435.8万,2.9万,29.1万,2009年2月17日,9.7,182人评,已完结,Anime
11082,4762,Ragnastrike Angel,124.7万,3.5万,1943,2016年4月2日,0,0,已完结,Anime
11083,645,我的妹妹是大阪大妈,117.9万,4.2万,1.2万,2012年12月21日,8.8,101人评,已完结,Anime
11084,4356,告白实行委员会 嫉忌的答复,230.8万,7.4万,3.1万,2014年11月26日,9.4,148人评,已完结,Anime
11085,2836,滑头鬼之孙 第一季【中文】,93万,2.4万,1.9万,2010年7月5日,0,0,已完结,Anime
11086,2315,近所物语,26.6万,2.8万,1.4万,1995年9月10日,0,0,已完结,Anime
11087,1040,交响情人梦 巴黎篇,53.4万,2.8万,2.4万,2008年10月9日,9.7,109人评,已完结,Anime
11088,1096,圣母在上,77万,6万,3.2万,2004年1月7日,9.7,306人评,已完结,Anime
11089,5494,精灵宝可梦 世代,498.2万,7.1万,2.1万,2016年9月16日,9.6,295人评,已完结,Anime
11090,728,食梦者。2,102.6万,5.6万,6.3万,2011年10月1日,9.6,513人评,已完结,Anime
11091,100712,灰色的迷宫,59.7万,5.9万,1.2万,2015年4月12日,9.7,844人评,已完结,Anime
11092,10292,DOG DAYS',64.4万,8万,2万,2012年7月7日,9.4,184人评,已完结,Anime
11093,1338,MYSELF;YOURSELF,32.8万,6.8万,1.8万,2007年10月2日,9.3,204人评,已完结,Anime
11094,2683,萝球社！SS,84.9万,6.5万,8.4万,2013年7月5日,9.2,212人评,已完结,Anime
11095,594,穿透幻影的太阳,57.1万,7.7万,8279,2013年7月6日,8.7,163人评,已完结,Anime
11096,131532,花开伊吕波 Home Sweet Home,3.1万,6.1万,964,2013年3月9日,9.8,141人评,已完结,Anime
11097,524,蔷薇少女 序曲,2.7万,5万,541,2006年12月22日,9.7,113人评,已完结,Anime
11098,1380,黑礁 第二季,225.3万,4.4万,6.3万,2006年10月2日,9.6,288人评,已完结,Anime
11099,5584,OVERLORD OAD,613.2万,9.7万,1.5万,2016年9月30日,9.5,1117人评,已完结,Anime
11100,495,限制级杀手,233.6万,6.3万,2.5万,2013年10月10日,9.5,174人评,已完结,Anime
11101,6286,新妹魔王的契約者（僅限港澳台）,10万,9万,4918,2015年1月7日,7.9,176人评,已完结,Anime
11102,5615,暖暖日记,47.1万,2.5万,7121,2016年4月2日,0,0,已完结,Anime
11103,1843,凉风,20万,5.1万,1.6万,2005年7月6日,9.3,125人评,已完结,Anime
11104,1789,CANDY BOY,77.6万,5.7万,2.8万,2008年5月2日,9.7,392人评,已完结,Anime
11105,6262,蜡笔小新 第二季（中文）,1052.3万,9.9万,37.1万,1992年4月13日,9.7,1222人评,已完结,Anime
11106,646,漫画少女,59.5万,3.7万,4898,2013年1月2日,0,0,已完结,Anime
11107,2483,恶魔人,40.5万,5.3万,1.4万,1972年7月8日,9.5,210人评,已完结,Anime
11108,2541,Punch Line,168.9万,9.1万,4.7万,2015年4月9日,9.5,459人评,已完结,Anime
11109,1308,小女神花铃,2.2万,5.7万,621,2007年4月6日,9.7,146人评,已完结,Anime
11110,2776,双面骑士,48.9万,5.4万,1.8万,2006年8月19日,9.6,166人评,已完结,Anime
11111,1882,遥远时空中 八叶抄,26.2万,4.1万,1.5万,2004年10月5日,0,0,已完结,Anime
11112,2980,BLACK CAT,135.7万,9.4万,4.3万,2005年10月6日,9.3,196人评,已完结,Anime
11113,3528,怪盗JOKER 第三季,125万,2.5万,6.5万,2016年4月4日,0,0,已完结,Anime
11114,2669,小马宝莉 第二季,115.2万,2.6万,9.2万,2011年9月17日,9.8,304人评,已完结,Anime
11115,2018,青出于蓝,56.7万,4.8万,2.9万,2002年4月10日,9.6,123人评,已完结,Anime
11116,708,爱杀宝贝 中文版,29.8万,2.4万,3502,2012年1月5日,0,0,已完结,Anime
11117,2112,新白雪姬传说,33.5万,3.9万,1万,2001年4月4日,0,0,已完结,Anime
11118,1595,搞笑漫画日和3,132.1万,6.9万,1.6万,2008年3月17日,9.3,145人评,已完结,Anime
11119,486,想成为世界最强,102.6万,4.5万,5.1万,2013年10月6日,0,0,已完结,Anime
11120,4654,游戏王剧场版 超融合！超越时空的羁绊,139.3万,3.6万,3.1万,2010年1月23日,9.5,362人评,已完结,Anime
11121,1473,机神咆吼,33.4万,4.4万,5117,2006年5月18日,0,0,已完结,Anime
11122,4750,生化危机 恶化,53万,3.8万,1.1万,2008年10月17日,9.5,217人评,已完结,Anime
11123,25,STRANGE+ 第二季,144.1万,3万,1万,2014年7月3日,0,0,已完结,Anime
11124,1424,夜明前的琉璃色,48.4万,8.1万,1.8万,2006年10月4日,9,143人评,已完结,Anime
11125,3286,旅街LateShow,38.5万,4.3万,6928,2016年1月8日,0,0,已完结,Anime
11126,6184,RWBY Chibi 第二季,202万,3.3万,7889,2017年5月13日,9.7,538人评,已完结,Anime
11127,1562,歌之☆王子殿下 真爱2000%,158.3万,8.7万,14.1万,2013年4月3日,9.6,150人评,已完结,Anime
11128,6454,Classica Loid 第二季,77万,4.3万,2.2万,2017年10月7日,8.7,487人评,已完结,Anime
11129,3449,命运石之门 境界面上的迷失之链,178.1万,10.3万,1.8万,2015年12月2日,9.7,872人评,已完结,Anime
11130,10192,中二病也要谈恋爱！Lite,84.6万,4万,1.9万,2012年9月27日,9.5,271人评,已完结,Anime
11131,678,宫河家的空腹,69.5万,3.1万,1.1万,2013年4月29日,9,185人评,已完结,Anime
11132,930,#NAME?,29.8万,10.1万,7045,2012年8月22日,9.6,697人评,已完结,Anime
11133,6006,机动战士高达 雷霆宙域战线 第一季,162.5万,7.2万,1.3万,2015年12月25日,9.6,345人评,已完结,Anime
11134,1112,秀逗魔导士 第一季,83.2万,4.8万,3601,1995年4月7日,9.7,146人评,已完结,Anime
11135,1878,吟游默示录,19.3万,4.6万,1万,2004年11月4日,0,0,已完结,Anime
11136,1550,雨色可可,317.2万,7.8万,3.2万,2015年4月5日,0,0,已完结,Anime
11137,3254,东京糖衣巧克力,12.5万,3.1万,3157,2007年12月19日,0,0,已完结,Anime
11138,1855,甲贺忍法帖,180万,10.6万,4.9万,2005年4月12日,9.6,725人评,已完结,Anime
11139,1290,爆裂天使,22.4万,3.2万,9502,2004年4月6日,0,0,已完结,Anime
11140,1408,武装炼金,35.3万,3.4万,1.5万,2006年10月4日,0,0,已完结,Anime
11141,2006,钟之音学院,17.9万,2.7万,780,2003年7月15日,0,0,已完结,Anime
11142,2672,小马宝莉 第五季,137.5万,3.6万,9.6万,2015年4月4日,9.7,493人评,已完结,Anime
11143,1658,战国无双,12.5万,2.9万,3887,2015年1月11日,0,0,已完结,Anime
11144,2038,我们这一家 第一期,224.5万,3.5万,7.5万,2002年4月20日,0,0,已完结,Anime
11145,1566,攻壳机动队 S.A.C. SSS 3D,23.8万,5.5万,5235,2011年3月26日,0,0,已完结,Anime
11146,1793,俗?再见绝望先生,56.5万,4.2万,2.8万,2008年1月5日,9.6,240人评,已完结,Anime
11147,1765,机巧魔神,3.7万,6万,404,2009年4月2日,9.2,112人评,已完结,Anime
11148,1894,DEARS 亲爱一族,26.6万,2.8万,6426,2004年7月10日,0,0,已完结,Anime
11149,1470,暗夜第六感,20.7万,3.4万,1.8万,2006年7月29日,0,0,已完结,Anime
11150,1146,青之花,14.6万,2.8万,1674,2009年7月1日,0,0,已完结,Anime
11151,6268,蜡笔小新 第五季（中文）,472.4万,5.9万,10.6万,2010年1月1日,9.7,395人评,已完结,Anime
11152,517,现视研1,52.1万,6.1万,4万,2004年10月10日,9.6,161人评,已完结,Anime
11153,1996,星空清理者,61.3万,6.7万,3.2万,2003年10月4日,9.6,449人评,已完结,Anime
11154,10772,干物妹!小埋R / 我家有個魚乾妹R（僅限港澳台地區）,14.8万,2.4万,1922,2017年10月9日,9.2,103人评,已完结,Anime
11155,621,南家三姐妹 再来一碗,190.1万,8.5万,5.5万,2008年1月6日,8.8,382人评,已完结,Anime
11156,4779,罗密欧与朱丽叶,6.8万,6.5万,1031,2007年4月4日,9.4,114人评,已完结,Anime
11157,659,初音岛III,206.2万,7.4万,7.5万,2013年1月5日,9,151人评,已完结,Anime
11158,2668,小马宝莉 第一季,187.6万,9.6万,12万,2010年10月10日,9.7,694人评,已完结,Anime
11159,4140,告白实行委员会 我于此刻恋上你,230.8万,8万,3.1万,2015年7月15日,9.3,147人评,已完结,Anime
11160,2820,阳光中的青时雨,26万,7.7万,7959,2013年11月9日,9.6,135人评,已完结,Anime
11161,643,AKB0048 第一季,164.6万,4.4万,9万,2012年4月29日,9.5,177人评,已完结,Anime
11162,1464,翼·年代记 第二部,95.8万,6.3万,9.1万,2006年4月29日,9.5,181人评,已完结,Anime
11163,2864,魔法科高校的劣等生 简单易懂的魔法科！,165万,7.1万,1万,2014年2月22日,6.6,171人评,已完结,Anime
11164,3396,×××HOLiC 仲夏夜之梦,46.9万,5万,1.9万,2005年8月20日,9.7,243人评,已完结,Anime
11165,3395,×××HOLiC·笼 徒梦,435.8万,2.5万,29.1万,2011年3月9日,9.7,275人评,已完结,Anime
11166,5551,吹響吧！上低音號 第二季（僅限台灣地區）,33.1万,9万,2万,2016年10月6日,9.4,632人评,已完结,Anime
11167,1391,仰望半月的夜空,24.4万,3.7万,6635,2006年1月12日,9.2,137人评,已完结,Anime
11168,763,薄樱鬼 黎明录,65.3万,5.4万,4.8万,2012年7月9日,0,0,已完结,Anime
11169,3758,女神异闻录3 剧场版 #3 Falling Dow,54.8万,2.5万,1.7万,2015年4月4日,9.4,113人评,已完结,Anime
11170,117372,進擊的巨人 第三季（僅台灣地區）,85.2万,5.1万,2.5万,2018年7月23日,0,0,连载中,Anime
11171,6070,变形少女,45.3万,4万,1853,2017年3月27日,8.8,361人评,已完结,Anime
11172,168,金色琴弦～Secondo Passo～,6.7万,2.6万,1184,2009年3月26日,0,0,已完结,Anime
11173,816,圣诞之吻SS+ plu,1.7万,9.1万,470,2012年1月5日,9.7,419人评,已完结,Anime
11174,2992,京四郎和永远的天空,39.5万,4.8万,1万,2007年1月5日,0,0,已完结,Anime
11175,780,坂道上的阿波罗,23.5万,9.4万,1.5万,2012年4月12日,9.6,357人评,已完结,Anime
11176,10352,EVA 新世纪福音战士新剧场版2.0：破,118.8万,9.9万,4万,2009年6月27日,9.7,787人评,已完结,Anime
11177,6431,偶像大师 SideM,67.2万,6.9万,1.7万,2017年10月7日,9.5,587人评,已完结,Anime
11178,122632,请问您今天要来点兔子吗？？～Dear?My?Sister～,16.3万,3.9万,7189,2018年8月9日,9.8,1414人评,已完结,Anime
11179,2073,闪灵二人组,24.2万,3.6万,1.2万,2002年10月5日,9.6,120人评,已完结,Anime
11180,1910,怪医黑杰克 前作,123.9万,5.3万,14.7万,2004年10月11日,9.7,254人评,已完结,Anime
11181,3567,圣诞之吻SS OVA,55.7万,2.3万,2.1万,2011年6月11日,9.5,105人评,已完结,Anime
11182,4318,魔法少女☆伊莉雅 SP,110.3万,5.7万,1.5万,2013年7月12日,9.1,191人评,已完结,Anime
11183,887,无口的森田小姐,24.8万,3.8万,5576,2011年7月5日,9.5,114人评,已完结,Anime
11184,5696,异次元觉醒,72.8万,4.4万,1624,2016年3月1日,0,0,已完结,Anime
11185,1333,龙鸣,22.6万,3万,8942,2007年10月3日,0,0,已完结,Anime
11186,2579,创圣的大天使LOGOS,243.5万,4.5万,9万,2015年7月2日,0,0,已完结,Anime
11187,1434,贫穷姐妹物语,43.3万,5.7万,9408,2006年6月29日,9.3,103人评,已完结,Anime
11188,4472,永远之久远,55.4万,8.1万,1.1万,2011年7月16日,8.9,151人评,已完结,Anime
11189,1483,女子高中生,25.9万,3万,9679,2006年4月3日,0,0,已完结,Anime
11190,235,乌瑟的穷困生活,72.8万,4万,1万,2012年10月2日,0,0,已完结,Anime
11191,4775,美由里之森,14.4万,3.3万,3910,2007年8月25日,0,0,已完结,Anime
11192,1232,西洋古董洋果子店,28.3万,4.3万,1.4万,2008年7月3日,0,0,已完结,Anime
11193,2814,一周的朋友。SP,29万,4.3万,319,2014年6月18日,9.6,170人评,已完结,Anime
11194,190,爱丝卡与罗吉的工作室 黄昏之空的炼金术士,146.3万,8.7万,6.2万,2014年4月10日,8.8,131人评,已完结,Anime
11195,1465,公主公主,85.9万,10.1万,4.9万,2006年4月5日,9.6,236人评,已完结,Anime
11196,456,京骚戏画 WEB版2,42.5万,4.7万,7284,2012年8月31日,9.5,106人评,已完结,Anime
11197,1594,搞笑漫画日和2,178.4万,7.7万,1.8万,2006年8月5日,9.3,186人评,已完结,Anime
11198,3553,幻想嘉年华 Special Seaso,158.6万,7.2万,4.1万,2013年1月16日,9.5,461人评,已完结,Anime
11199,3860,魔卡少女樱 被封印的卡片,120.4万,10.3万,7.6万,2000年7月15日,9.7,934人评,已完结,Anime
11200,2338,幽游白书,244.9万,10.5万,10.2万,1992年10月10日,9.7,424人评,已完结,Anime
11201,212,头文字D Final Stage,168.9万,3.1万,4.2万,2014年5月16日,9.6,140人评,已完结,Anime
11202,2204,超级酷乐猫,77.8万,4.6万,4.8万,1999年10月2日,9.7,175人评,已完结,Anime
11203,2480,阿尔卑斯山的少女,43.4万,3.2万,1.8万,1974年1月6日,0,0,已完结,Anime
11204,5947,勿忘蛛,22.9万,3.5万,7386,2012年3月12日,9.4,254人评,已完结,Anime
11205,3505,我们大家的河合庄 SP,71.7万,2.7万,984,2014年4月3日,9.5,122人评,已完结,Anime
11206,3478,Crane Game Girl,52.8万,3.3万,6592,2016年4月6日,0,0,已完结,Anime
11207,1310,桃华月惮,28.3万,3.4万,1.4万,2007年4月2日,0,0,已完结,Anime
11208,2853,翼·年代记 鸟笼国的公主,84.8万,3.6万,3.3万,2005年8月20日,9.3,107人评,已完结,Anime
11209,3332,老虎和兔子,81.9万,6.7万,7.4万,2011年4月2日,9.6,255人评,已完结,Anime
11210,2062,欢乐课程,30.7万,4.2万,5987,2002年4月2日,0,0,已完结,Anime
11211,2070,推理之绊,41.2万,5.9万,1.3万,2002年10月1日,0,0,已完结,Anime
11212,2068,拜托了！老师,38.6万,5.5万,1.5万,2002年1月10日,9,165人评,已完结,Anime
11213,904,猫神八百万,35.4万,6万,1.2万,2011年7月9日,9.4,113人评,已完结,Anime
11214,1617,爱·天地无用！,462.3万,8.4万,1.7万,2014年10月6日,0,0,已完结,Anime
11215,3318,蜂蜜与四叶草II,164.5万,6.1万,4.1万,2006年6月29日,9.7,509人评,已完结,Anime
11216,3800,只要你说你爱我 OAD,43.3万,2.8万,9882,2013年7月24日,0,0,已完结,Anime
11217,3363,怪谈餐厅,30.7万,2.8万,2.2万,2009年10月13日,0,0,已完结,Anime
11218,3552,幻想嘉年华 EX Seaso,149.7万,6.5万,2.8万,2011年11月26日,9.2,261人评,已完结,Anime
11219,2221,弹珠警察,25.2万,2.4万,4198,1999年2月7日,0,0,已完结,Anime
11220,4990,天堂之吻,56.1万,6.3万,1.5万,2005年10月14日,9.6,188人评,已完结,Anime
11221,109,复仇者：世上最强英雄组合,140.1万,4.4万,8.1万,2010年10月20日,9.6,210人评,已完结,Anime
11222,5967,剑风传奇 次篇,318.7万,9.6万,4万,2017年4月7日,9.5,619人评,已完结,Anime
11223,98632,飞翔的魔女,64.5万,8万,2万,2016年4月9日,9.8,1694人评,已完结,Anime
11224,2034,越狱兔 前传,741.2万,7.6万,1.2万,2015年4月10日,9.6,293人评,已完结,Anime
11225,3350,佝偻猫 第一季,67.1万,7.4万,1.6万,2009年7月5日,9.7,121人评,已完结,Anime
11226,114452,特别版  Free!-Take Your Marks-,19.7万,2.9万,2.1万,2018年4月18日,9.7,526人评,已完结,Anime
11227,2983,佛兰德斯的狗,7.2万,2.5万,3674,1997年3月15日,0,0,已完结,Anime
11228,790,交响诗篇 第一季,56.7万,7.1万,2.5万,2005年4月17日,9.7,578人评,已完结,Anime
11229,1318,东京魔人学园剑风帖 龙龙,30.2万,3.7万,9066,2007年1月19日,0,0,已完结,Anime
11230,1890,岩窟王,26.2万,2.5万,2.8万,2004年10月5日,9.5,103人评,已完结,Anime
11231,10552,女神异闻录 -圣洁之魂-,44.4万,5万,1.1万,2008年1月5日,9.4,133人评,已完结,Anime
11232,10892,如果有○○就好了。,340万,5.4万,3247,2017年10月9日,9.5,636人评,已完结,Anime
11233,139472,偶像大师 SideM Mini,4.4万,6.9万,219,2018年10月9日,0,0,连载中,Anime
11234,3673,阿茹茉妮,43.8万,4万,1.4万,2014年3月1日,9.6,214人评,已完结,Anime
11235,4442,裁断分离之罪恶剪刀,60.1万,9万,19.6万,2013年4月3日,8.3,175人评,已完结,Anime
11236,1128,神曲奏界POLYPHONICA 第一季,3.3万,9.1万,217,2007年4月3日,0,0,已完结,Anime
11237,2905,心之国爱丽丝 剧场版,18.7万,2.6万,3383,2011年7月30日,0,0,已完结,Anime
11238,4462,对某飞行员的追忆,18.9万,3.6万,6009,2011年10月1日,9.5,257人评,已完结,Anime
11239,10212,中二病也要谈恋爱！恋 SP,192万,5.1万,1.5万,2014年3月19日,9.4,203人评,已完结,Anime
11240,2137,足球小将 83版,97.7万,2.3万,5.5万,1983年10月13日,0,0,已完结,Anime
